IDENT_NUMVEH,IDENT_MEN,NUM_VEH,pond_veh,cylindree_fin,critair,ANNEE_1mec,age,KVKM1ANV,KVCONS,energie_groupe,Pro_Perso,NEWTYPMEN,AGEPR,decile_rev,CSMEN,REG_res,STATUTCOM_UU_RES,pop_10min_voiture_train_res,DIPDETPR,NENFHORS
230000342400001,2300003424000,1,1710.1747266,1.5,2,2015,31.0,18066.68885,5.4,VT,Perso,Couple sans enfant,78,9,45.0,Normandie,C,100,42.0,4
230000342500001,2300003425000,1,2234.3224883,1.2,1,2013,66.0,16572.762784,7.0,VT,Perso,Couple avec au moins un enfant,42,8,43.0,Normandie,C,100,34.0,0
230000342500002,2300003425000,2,2234.3224883,1.9,5,2000,221.0,1443.6062483,7.0,VT,Perso,Couple avec au moins un enfant,42,8,43.0,Normandie,C,100,34.0,0
230000343400001,2300003434000,1,6080.1656415,2.2,4,2002,190.0,12000.0,6.0,VT,Perso,Couple avec au moins un enfant,48,4,21.0,Ile-de-France,B,100,71.0,0
230000343500001,2300003435000,1,2353.6522044,1.5,2,2013,57.0,12171.12835,5.0,VT,Perso,Couple sans enfant,62,8,48.0,Ile-de-France,B,100,51.0,2
230000344400001,2300003444000,1,1982.3428346,1.6,2,2009,108.0,8473.4946237,14.7,VT,Perso,Couple avec au moins un enfant,41,7,47.0,Normandie,C,100,32.0,0
230000344500002,2300003445000,2,2321.7365793,,2,2018,3.0,6000.0,7.0,Autres,Pro,Couple avec au moins un enfant,44,10,37.0,Normandie,C,100,15.0,0
230000344500001,2300003445000,1,2321.7365793,,2,2017,17.0,20000.0,7.0,Autres,Pro,Couple avec au moins un enfant,44,10,37.0,Normandie,C,100,15.0,0
230000345500001,2300003455000,1,2895.5689507,1.8,3,2008,121.0,14685.403998,7.0,VT,Perso,Couple avec au moins un enfant,60,9,37.0,Ile-de-France,B,100,52.0,3
230000346400002,2300003464000,2,1888.9711367,1.6,2,2015,43.0,19031.528263,6.0,VT,Perso,Couple avec au moins un enfant,34,5,63.0,Normandie,B,100,71.0,0
230000346400001,2300003464000,1,1888.9711367,1.2,3,2006,158.0,11590.684108,6.0,VT,Perso,Couple avec au moins un enfant,34,5,63.0,Normandie,B,100,71.0,0
230000352400001,2300003524000,1,1510.7949994,1.0,1,2014,44.0,13075.280313,7.0,VT,Perso,Personne seule,55,5,52.0,Normandie,B,100,51.0,1
230000353500002,2300003535000,2,1123.7988366,1.2,2,2009,108.0,4438.0199674,8.0,VT,Perso,Couple sans enfant,67,9,37.0,Ile-de-France,B,100,70.0,1
230000353500001,2300003535000,1,1123.7988366,2.0,2,2012,74.0,9639.7488248,6.0,VT,Perso,Couple sans enfant,67,9,37.0,Ile-de-France,B,100,70.0,1
230000361500001,2300003615000,1,2032.9149746,1.2,1,2015,34.0,9817.9198341,6.5,VT,Perso,Couple sans enfant,66,10,38.0,Ile-de-France,B,100,14.0,2
230000362500002,2300003625000,2,1470.309411,1.5,2,2013,66.0,4480.7949791,4.5,VT,Perso,Couple sans enfant,63,10,46.0,Normandie,B,100,24.0,4
230000362500001,2300003625000,1,1470.309411,1.5,2,2015,35.0,21934.543349,5.0,VT,Perso,Couple sans enfant,63,10,46.0,Normandie,B,100,24.0,4
230000364400001,2300003644000,1,1977.1199203,1.4,3,2007,141.0,11474.562842,5.0,VT,Perso,Famille monoparentale,52,1,,Normandie,B,100,60.0,1
230000364500002,2300003645000,2,1838.2903008,1.4,3,1999,231.0,2890.4329609,5.5,VT,Perso,Couple sans enfant,63,10,31.0,Normandie,C,100,24.0,0
230000364500001,2300003645000,1,1838.2903008,1.4,1,2015,39.0,22011.84265,6.5,VT,Perso,Couple sans enfant,63,10,31.0,Normandie,C,100,24.0,0
230000366400001,2300003664000,1,2490.2312994,1.7,3,2001,217.0,756.40897195,9.0,VT,Perso,Couple sans enfant,87,4,64.0,Normandie,B,100,70.0,2
230000371500001,2300003715000,1,2216.1102687,1.6,2,2017,12.0,17506.125306,6.0,VT,Perso,Couple sans enfant,33,9,37.0,Ile-de-France,B,100,60.0,0
230000371500002,2300003715000,2,2216.1102687,1.4,2,2006,139.0,6001.3477089,4.0,VT,Perso,Couple sans enfant,33,9,37.0,Ile-de-France,B,100,60.0,0
230000372400001,2300003724000,1,1249.4093063,1.6,N,2007,136.0,12030.779221,6.5,VT,Perso,Couple sans enfant,58,10,48.0,Normandie,B,100,71.0,2
230000372500002,2300003725000,2,831.49644069,,,.,,6137.7268906,5.5,Autres,Perso,Couple sans enfant,73,4,55.0,Normandie,B,100,71.0,1
230000375400001,2300003754000,1,2196.5693625,1.6,3,2008,129.0,38333.716418,6.6,VT,Perso,Couple avec au moins un enfant,52,9,,Ile-de-France,B,100,14.0,0
230000375500001,2300003755000,1,2190.9436812,2.0,1,2017,18.0,10995.297602,8.0,VT,Perso,Couple sans enfant,63,9,31.0,Ile-de-France,B,100,21.0,2
230000381500001,2300003815000,1,2156.9482213,1.2,1,2012,66.0,5462.4507016,5.0,VT,Perso,Couple sans enfant,62,10,37.0,Ile-de-France,B,100,43.0,2
230000381500002,2300003815000,2,2156.9482213,1.6,2,2017,11.0,17506.125306,5.2,VT,Perso,Couple sans enfant,62,10,37.0,Ile-de-France,B,100,43.0,2
230000382500002,2300003825000,2,870.73336299,1.1,1,2011,80.0,7978.8317757,5.0,VT,Perso,Couple sans enfant,60,9,33.0,Normandie,B,100,31.0,3
230000382500001,2300003825000,1,870.73336299,1.6,N,1999,230.0,10149.084916,8.0,VT,Perso,Couple sans enfant,60,9,33.0,Normandie,B,100,31.0,3
230000384400001,2300003844000,1,2599.4885702,1.5,2,2011,83.0,10208.500225,6.0,VT,Perso,Personne seule,62,6,43.0,Normandie,B,100,34.0,2
230000385500002,2300003855000,2,1339.1019914,1.4,1,2011,94.0,3256.9672244,8.0,VT,Perso,Couple sans enfant,58,10,37.0,Ile-de-France,B,100,15.0,2
230000385500001,2300003855000,1,1339.1019914,1.6,2,2005,164.0,2742.2775459,6.0,VT,Perso,Couple sans enfant,58,10,37.0,Ile-de-France,B,100,15.0,2
230000392500001,2300003925000,1,961.24859702,2.1,4,2002,199.0,8434.4868239,5.4,VT,Perso,Couple sans enfant,67,8,47.0,Normandie,B,100,32.0,4
230000392500002,2300003925000,2,961.24859702,1.2,1,2014,46.0,2649.7222559,7.0,VT,Perso,Couple sans enfant,67,8,47.0,Normandie,B,100,32.0,4
230000394500001,2300003945000,1,1125.6822628,1.4,2,2006,148.0,4356.9666976,7.0,VT,Perso,Couple sans enfant,68,8,47.0,Normandie,B,100,52.0,2
230000394500002,2300003945000,2,1125.6822628,2.0,2,2012,78.0,16885.156764,5.5,VT,Perso,Couple sans enfant,68,8,47.0,Normandie,B,100,52.0,2
230000395400001,2300003954000,1,3580.9564817,1.1,1,2017,15.0,10995.297602,5.0,VT,Perso,Couple avec au moins un enfant,35,10,38.0,Ile-de-France,B,100,51.0,0
230000401500001,2300004015000,1,1394.3068516,1.6,2,2010,93.0,18862.873134,5.3,VT,Perso,Couple avec au moins un enfant,54,10,37.0,Ile-de-France,B,100,14.0,2
230000402500002,2300004025000,2,1014.955283,2.0,2,2013,60.0,20157.260459,6.5,VT,Perso,Couple sans enfant,68,9,42.0,Normandie,B,100,42.0,2
230000402500001,2300004025000,1,1014.955283,0.6,N,1991,330.0,1088.0286494,6.5,VT,Perso,Couple sans enfant,68,9,42.0,Normandie,B,100,42.0,2
230000403500001,2300004035000,1,1421.5059005,1.2,1,2016,30.0,11027.819167,7.2,VT,Perso,Couple avec au moins un enfant,40,10,37.0,Ile-de-France,B,100,15.0,0
230000404500001,2300004045000,1,1510.987333,1.6,2,2015,41.0,14395.935179,6.0,VT,Perso,Couple avec au moins un enfant,37,10,48.0,Normandie,B,100,32.0,0
230000404500002,2300004045000,2,1510.987333,1.6,2,2011,87.0,5593.8372093,6.0,VT,Perso,Couple avec au moins un enfant,37,10,48.0,Normandie,B,100,32.0,0
230000406400001,2300004064000,1,1901.9228538,1.1,1,2012,85.0,13062.341474,7.0,VT,Perso,Famille monoparentale,42,4,46.0,Normandie,B,100,22.0,0
230000411400001,2300004114000,1,3431.168568,1.4,4,2004,167.0,9000.0,5.0,Autres,Perso,Famille monoparentale,53,6,46.0,Ile-de-France,B,100,52.0,2
230000413500001,2300004135000,1,1874.6782326,1.6,3,2010,102.0,14950.999841,6.0,VT,Perso,Couple avec au moins un enfant,34,9,48.0,Ile-de-France,B,100,32.0,0
230000415400001,2300004154000,1,1265.9040648,1.6,3,2005,162.0,4457.876654,4.5,VT,Perso,Personne seule,54,2,52.0,Ile-de-France,B,100,60.0,3
230000421400002,2300004214000,2,2152.1244769,,N,1965,640.0,1438.6580982,5.5,VT,Perso,Personne seule,69,8,38.0,Ile-de-France,B,100,31.0,2
230000421400001,2300004214000,1,2152.1244769,1.8,3,1999,228.0,6075.0,9.0,VT,Perso,Personne seule,69,8,38.0,Ile-de-France,B,100,31.0,2
230000431500001,2300004315000,1,1260.1225273,,2,2015,36.0,20000.0,5.6,Autres,Perso,Couple sans enfant,57,8,67.0,Ile-de-France,B,100,52.0,2
230000432500001,2300004325000,1,1845.2376445,0.9,1,2018,6.0,9288.496099,6.0,VT,Perso,Couple sans enfant,85,8,46.0,Ile-de-France,B,100,52.0,0
230000435500001,2300004355000,1,2216.9460987,1.6,2,2013,73.0,270.37939171,6.0,VT,Perso,Couple avec au moins un enfant,39,2,43.0,Ile-de-France,B,100,44.0,0
230000435500002,2300004355000,2,2216.9460987,1.6,2,2013,64.0,9913.0372671,5.7,VT,Perso,Couple avec au moins un enfant,39,2,43.0,Ile-de-France,B,100,44.0,0
230000436400001,2300004364000,1,3108.7443875,2.0,2,2014,52.0,52490.742641,8.0,VT,Perso,Famille monoparentale,51,6,21.0,Ile-de-France,B,100,60.0,0
230000442500002,2300004425000,2,1768.1581153,2.0,2,2007,130.0,12615.390662,12.0,VT,Perso,Personne seule,52,10,22.0,Ile-de-France,B,100,43.0,1
230000442500001,2300004425000,1,1768.1581153,1.4,2,2013,61.0,22000.0,6.5,VT,Pro,Personne seule,52,10,22.0,Ile-de-France,B,100,43.0,1
230000444400001,2300004444000,1,5961.2307552,1.6,4,2005,164.0,2493.6691694,7.0,VT,Perso,Personne seule,62,3,55.0,Ile-de-France,B,100,32.0,4
230000444500002,2300004445000,2,933.25088698,1.4,3,2000,227.0,11835.780387,7.0,VT,Perso,Couple sans enfant,59,10,38.0,Ile-de-France,B,100,42.0,3
230000444500001,2300004445000,1,933.25088698,1.1,3,2005,159.0,5562.6200274,6.0,VT,Perso,Couple sans enfant,59,10,38.0,Ile-de-France,B,100,42.0,3
230000445400001,2300004454000,1,2464.5323586,1.8,2,2016,34.0,7000.0,7.0,Autres,Perso,Couple sans enfant,69,6,22.0,Ile-de-France,B,100,60.0,1
230000455500001,2300004555000,1,2299.333906,1.6,2,2007,142.0,9758.1827099,10.0,VT,Perso,Famille monoparentale,42,4,52.0,Ile-de-France,B,100,71.0,0
230000462400001,2300004624000,1,2386.4046362,1.0,1,2017,14.0,11007.145983,6.0,VT,Perso,Personne seule,60,10,37.0,Ile-de-France,B,100,21.0,2
230000464400001,2300004644000,1,2292.4480149,1.4,1,2018,5.0,5264.4896457,5.8,VT,Perso,Couple sans enfant,42,10,46.0,Ile-de-France,B,100,15.0,0
230000465400001,2300004654000,1,3465.366805,2.0,3,2008,122.0,5693.0150077,7.0,VT,Perso,Personne seule,66,3,52.0,Ile-de-France,B,100,52.0,2
230000465500001,2300004655000,1,1109.6170691,2.2,5,1998,252.0,3944.9656985,6.0,VT,Perso,Couple avec au moins un enfant,83,8,21.0,Ile-de-France,B,100,71.0,1
230000472500001,2300004725000,1,1052.242166,1.4,3,2002,194.0,1771.5942165,8.0,VT,Perso,Couple sans enfant,76,9,48.0,Ile-de-France,B,100,42.0,2
230000472500002,2300004725000,2,1052.242166,1.6,2,2016,24.0,17743.930119,7.5,VT,Perso,Couple sans enfant,76,9,48.0,Ile-de-France,B,100,42.0,2
230000473400001,2300004734000,1,2291.2976145,2.0,2,2017,16.0,24500.62193,6.0,VT,Pro,Couple avec au moins un enfant,41,10,37.0,Ile-de-France,B,100,35.0,0
230000473400002,2300004734000,2,2291.2976145,,,.,,15000.0,6.0,Autres,Perso,Couple avec au moins un enfant,41,10,37.0,Ile-de-France,B,100,35.0,0
230000474400001,2300004744000,1,1738.7747091,1.4,3,2010,100.0,4238.2308125,5.0,VT,Perso,Personne seule,62,1,56.0,Ile-de-France,B,100,52.0,1
230000474500001,2300004745000,1,1436.9019488,1.5,2,2011,86.0,10689.357045,6.0,VT,Perso,Couple sans enfant,70,6,37.0,Ile-de-France,B,100,71.0,1
230000474500002,2300004745000,2,1436.9019488,1.1,1,2014,55.0,8768.9355729,6.0,VT,Perso,Couple sans enfant,70,6,37.0,Ile-de-France,B,100,71.0,1
230000475400001,2300004754000,1,1970.9681192,1.4,3,2009,117.0,15000.0,5.0,VT,Perso,Couple avec au moins un enfant,57,5,63.0,Ile-de-France,B,100,52.0,0
230000476400001,2300004764000,1,2050.3136823,1.6,3,2005,169.0,7210.2073606,8.0,VT,Perso,Couple sans enfant,75,9,45.0,Ile-de-France,B,100,14.0,2
230000482500002,2300004825000,2,1371.306192,2.0,2,.,,14333.25,9.0,Autres,Perso,Personne seule,56,3,47.0,Ile-de-France,B,100,51.0,1
230000482500001,2300004825000,1,1371.306192,2.5,2,2017,10.0,42000.0,8.5,Autres,Perso,Personne seule,56,3,47.0,Ile-de-France,B,100,51.0,1
230000484500002,2300004845000,2,1209.3918745,1.5,1,2018,4.0,2500.0,5.0,Autres,Perso,Couple avec au moins un enfant,50,10,46.0,Ile-de-France,B,100,51.0,0
230000484500001,2300004845000,1,1209.3918745,1.6,2,2018,8.0,26000.0,6.4,Autres,Pro,Couple avec au moins un enfant,50,10,46.0,Ile-de-France,B,100,51.0,0
230000484500003,2300004845000,3,1209.3918745,2.0,1,2018,1.0,500.0,8.0,Autres,Pro,Couple avec au moins un enfant,50,10,46.0,Ile-de-France,B,100,51.0,0
230000491500002,2300004915000,2,1293.8166128,1.2,3,2000,219.0,814.86423921,6.0,VT,Perso,Couple sans enfant,84,10,33.0,Ile-de-France,B,100,11.0,4
230000491500001,2300004915000,1,1293.8166128,2.5,3,2000,219.0,445.58841842,10.0,VT,Perso,Couple sans enfant,84,10,33.0,Ile-de-France,B,100,11.0,4
230000492400001,2300004924000,1,1399.7543899,1.6,1,2013,62.0,12965.976776,6.5,VT,Perso,Couple avec au moins un enfant,47,10,33.0,Ile-de-France,B,100,15.0,0
230000492500002,2300004925000,2,1204.9326369,1.4,3,2000,221.0,8000.0,7.0,VT,Perso,Couple sans enfant,56,10,37.0,Ile-de-France,B,100,32.0,2
230000492500001,2300004925000,1,1204.9326369,2.0,2,2017,16.0,13000.0,6.5,VT,Perso,Couple sans enfant,56,10,37.0,Ile-de-France,B,100,32.0,2
230000493400001,2300004934000,1,1969.496324,1.6,1,2016,27.0,11027.819167,10.0,VT,Perso,Couple avec au moins un enfant,38,10,38.0,Ile-de-France,B,100,14.0,0
230000493500001,2300004935000,1,2775.5012103,1.6,2,2016,31.0,17743.930119,5.5,VT,Perso,Couple sans enfant,60,8,38.0,Ile-de-France,B,100,32.0,3
230000493500002,2300004935000,2,2775.5012103,1.2,1,2017,19.0,11007.145983,6.5,VT,Perso,Couple sans enfant,60,8,38.0,Ile-de-France,B,100,32.0,3
230000501400001,2300005014000,1,3025.0867915,2.0,3,2008,120.0,8518.1008281,8.0,VT,Perso,Couple sans enfant,70,6,63.0,Ile-de-France,B,100,52.0,3
230000502400001,2300005024000,1,2907.1069119,1.0,1,2011,88.0,8435.8321965,6.0,VT,Perso,Personne seule,63,4,43.0,Ile-de-France,B,100,34.0,1
230000502500003,2300005025000,3,1008.6009646,1.6,2,2011,90.0,5600.0,3.8,VT,Perso,Couple avec au moins un enfant,58,8,54.0,Ile-de-France,B,100,22.0,3
230000502500001,2300005025000,1,1008.6009646,1.6,2,2012,68.0,8000.0,4.8,VT,Perso,Couple avec au moins un enfant,58,8,54.0,Ile-de-France,B,100,22.0,3
230000502500002,2300005025000,2,1008.6009646,2.2,4,2001,199.0,5000.0,7.8,VT,Perso,Couple avec au moins un enfant,58,8,54.0,Ile-de-France,B,100,22.0,3
230000504400001,2300005044000,1,3578.7028877,1.0,1,2016,31.0,11027.819167,6.0,VT,Perso,Personne seule,75,4,56.0,Ile-de-France,B,100,70.0,4
230000504500001,2300005045000,1,2711.1463907,2.1,2,2016,28.0,24117.875355,5.0,VT,Perso,Couple sans enfant,29,9,43.0,Ile-de-France,B,100,34.0,0
230000504500002,2300005045000,2,2711.1463907,1.6,2,2011,84.0,5575.5072464,5.0,VT,Perso,Couple sans enfant,29,9,43.0,Ile-de-France,B,100,34.0,0
230000512500002,2300005125000,2,1506.029635,3.0,2,2014,54.0,14331.799775,10.5,VT,Perso,Couple avec au moins un enfant,45,10,,Ile-de-France,B,100,14.0,0
230000512500001,2300005125000,1,1506.029635,1.6,1,2011,91.0,5725.2294197,8.5,VT,Perso,Couple avec au moins un enfant,45,10,,Ile-de-France,B,100,14.0,0
230000513500002,2300005135000,2,1223.0351482,1.1,3,2004,171.0,7991.2613351,4.0,VT,Perso,Couple sans enfant,65,9,33.0,Ile-de-France,B,100,42.0,2
230000513500001,2300005135000,1,1223.0351482,2.0,1,2018,6.0,8169.0356571,9.0,VT,Perso,Couple sans enfant,65,9,33.0,Ile-de-France,B,100,42.0,2
230000516400001,2300005164000,1,2059.4295331,1.6,2,2014,63.0,8735.4584352,7.0,VT,Perso,Couple avec au moins un enfant,35,8,38.0,Ile-de-France,B,100,14.0,0
230000526400001,2300005264000,1,2831.3443101,1.2,1,2016,31.0,11024.623154,7.0,VT,Perso,Personne seule,52,5,47.0,Ile-de-France,B,100,21.0,0
230000532500001,2300005325000,1,1172.7944054,1.0,2,2009,114.0,7000.0,6.0,VT,Perso,Couple avec au moins un enfant,57,9,46.0,Ile-de-France,B,100,32.0,1
230000532500002,2300005325000,2,1172.7944054,1.2,1,2018,7.0,10135.655352,7.0,VT,Perso,Couple avec au moins un enfant,57,9,46.0,Ile-de-France,B,100,32.0,1
230000535400001,2300005354000,1,1852.5623784,,2,2015,44.0,6000.0,4.0,Autres,Perso,Couple avec au moins un enfant,33,3,54.0,Ile-de-France,B,100,32.0,0
230000536400002,2300005364000,2,1503.5853443,1.5,2,2012,77.0,36510.728784,6.0,VT,Pro,Couple avec au moins un enfant,47,9,37.0,Ile-de-France,B,100,71.0,0
230000536400001,2300005364000,1,1503.5853443,2.0,2,2013,69.0,14875.303021,8.0,VT,Perso,Couple avec au moins un enfant,47,9,37.0,Ile-de-France,B,100,71.0,0
230000551400001,2300005514000,1,2007.9537142,,3,2010,89.0,7000.0,4.9,VT,Perso,Personne seule,66,3,46.0,Ile-de-France,B,100,45.0,3
230000552400001,2300005524000,1,4200.0752618,1.6,3,2009,113.0,23476.136364,5.0,VT,Perso,Personne seule,38,5,31.0,Ile-de-France,B,100,15.0,0
230000556400001,2300005564000,1,2817.928335,2.0,3,2009,119.0,12020.196794,6.5,VT,Perso,Couple avec au moins un enfant,37,9,37.0,Ile-de-France,B,100,11.0,0
230000564400001,2300005644000,1,1786.0292056,1.6,2,2014,55.0,20210.684057,4.7,VT,Pro,Couple sans enfant,58,10,38.0,Ile-de-France,B,100,51.0,2
230000564400002,2300005644000,2,1786.0292056,1.6,1,2014,55.0,5083.5226543,6.5,VT,Perso,Couple sans enfant,58,10,38.0,Ile-de-France,B,100,51.0,2
230000566400001,2300005664000,1,1972.6352168,1.1,2,2010,106.0,6352.5392305,6.0,VT,Perso,Couple sans enfant,61,9,38.0,Ile-de-France,B,100,31.0,0
230000566400002,2300005664000,2,1972.6352168,1.5,1,2018,10.0,24526.893375,6.5,VT,Pro,Couple sans enfant,61,9,38.0,Ile-de-France,B,100,31.0,0
230000574400001,2300005744000,1,2724.0051804,1.1,3,2005,164.0,6302.0090175,6.0,VT,Perso,Famille monoparentale,48,7,46.0,Ile-de-France,B,100,22.0,0
230000575400001,2300005754000,1,2508.1024758,1.2,1,2015,38.0,7867.5845375,8.0,VT,Perso,Couple sans enfant,78,9,37.0,Ile-de-France,B,100,70.0,2
230000582400001,2300005824000,1,3947.5689548,1.5,2,2015,36.0,11224.763138,5.3,VT,Perso,Couple avec au moins un enfant,38,10,38.0,Ile-de-France,B,100,15.0,0
230000582400002,2300005824000,2,3947.5689548,,2,2015,38.0,30000.0,5.4,Autres,Perso,Couple avec au moins un enfant,38,10,38.0,Ile-de-France,B,100,15.0,0
230000584400001,2300005844000,1,2197.5200254,2.0,2,2009,116.0,3000.0,7.0,VT,Perso,Couple avec au moins un enfant,36,10,53.0,Ile-de-France,B,100,71.0,0
230000596400001,2300005964000,1,1349.6416303,1.6,2,2011,91.0,5832.784673,3.0,VT,Perso,Couple avec au moins un enfant,62,7,52.0,Ile-de-France,B,100,60.0,3
230000625400001,2300006254000,1,3974.1347884,1.6,2,2006,154.0,5923.2149685,5.0,VT,Perso,Couple sans enfant,76,3,63.0,Ile-de-France,B,100,52.0,2
240000011400001,2400000114000,1,1599.1232026,1.6,2,2016,24.0,17743.930119,6.0,VT,Perso,Couple sans enfant,72,9,34.0,Centre  Val de Loire,C,100,45.0,2
240000011500001,2400000115000,1,2033.2732625,1.6,3,2010,90.0,15338.459749,6.2,VT,Perso,Couple avec au moins un enfant,40,9,42.0,Centre  Val de Loire,C,100,22.0,0
240000011500002,2400000115000,2,2033.2732625,1.9,5,2000,219.0,4352.0650862,6.5,VT,Perso,Couple avec au moins un enfant,40,9,42.0,Centre  Val de Loire,C,100,22.0,0
240000012100001,2400000121000,1,1862.605641,0.0,4,2004,170.0,7469.7910864,4.5,VT,Perso,Personne seule,69,1,43.0,Centre  Val de Loire,H,0,42.0,4
240000012200001,2400000122000,1,1270.4104004,0.9,1,2017,13.0,11007.145983,6.2,VT,Perso,Couple avec au moins un enfant,38,9,48.0,Centre  Val de Loire,H,0,43.0,0
240000012200002,2400000122000,2,1270.4104004,0.0,N,1993,298.0,118870.29222,7.8,VT,Perso,Couple avec au moins un enfant,38,9,48.0,Centre  Val de Loire,H,0,43.0,0
240000012600001,2400000126000,1,2265.3713794,2.0,3,2010,100.0,15000.0,5.0,Autres,Perso,Personne seule,45,6,64.0,Centre  Val de Loire,C,80,32.0,5
240000015300001,2400000153000,1,3152.880321,1.5,2,2015,37.0,34996.718994,5.5,VT,Pro,Couple sans enfant,38,9,46.0,Centre  Val de Loire,C,100,44.0,0
240000015300002,2400000153000,2,3152.880321,1.6,2,2016,31.0,14105.843015,4.9,VT,Perso,Couple sans enfant,38,9,46.0,Centre  Val de Loire,C,100,44.0,0
240000021600001,2400000216000,1,2744.88701,1.8,2,2012,66.0,24980.86874,6.0,VT,Perso,Personne seule,41,4,63.0,Centre  Val de Loire,C,80,52.0,1
240000022100001,2400000221000,1,1862.605641,1.8,3,2006,150.0,5590.8805785,6.5,VT,Perso,Personne seule,73,2,35.0,Centre  Val de Loire,H,0,42.0,1
240000022400001,2400000224000,1,1965.4608658,1.6,2,2003,177.0,3249.9038462,7.0,VT,Perso,Personne seule,59,7,37.0,Centre  Val de Loire,C,100,51.0,3
240000022500002,2400000225000,2,902.88930564,1.6,2,2015,40.0,4806.4553511,6.0,VT,Perso,Couple sans enfant,82,7,22.0,Centre  Val de Loire,C,100,71.0,1
240000022500001,2400000225000,1,902.88930564,1.1,2,2009,104.0,4103.1913408,7.0,VT,Perso,Couple sans enfant,82,7,22.0,Centre  Val de Loire,C,100,71.0,1
240000022800001,2400000228000,1,1361.4028243,2.0,2,2011,85.0,2000.0,6.5,Autres,Perso,Famille monoparentale,34,3,,Centre  Val de Loire,C,100,51.0,0
240000023200001,2400000232000,1,1336.5930507,2.0,3,2006,150.0,21311.235446,5.0,VT,Perso,Couple sans enfant,40,7,34.0,Centre  Val de Loire,H,0,22.0,0
240000023200002,2400000232000,2,1336.5930507,1.1,3,1997,252.0,6432.7656462,6.0,VT,Perso,Couple sans enfant,40,7,34.0,Centre  Val de Loire,H,0,22.0,0
240000023600001,2400000236000,1,3387.2824643,2.0,3,2006,143.0,17000.0,8.0,VT,Perso,Couple avec au moins un enfant,24,5,56.0,Centre  Val de Loire,C,80,51.0,1
240000023800001,2400000238000,1,655.54721611,1.5,2,2012,77.0,19965.297782,5.0,VT,Perso,Couple sans enfant,68,7,63.0,Centre  Val de Loire,B,100,70.0,7
240000024200002,2400000242000,2,1253.5546765,1.9,3,2008,126.0,18702.361378,5.5,VT,Perso,Couple sans enfant,35,8,62.0,Centre  Val de Loire,H,0,31.0,0
240000024200001,2400000242000,1,1253.5546765,2.1,3,2009,107.0,13763.173211,9.7,VT,Perso,Couple sans enfant,35,8,62.0,Centre  Val de Loire,H,0,31.0,0
240000024500002,2400000245000,2,1600.5173773,2.0,5,2000,226.0,5617.8320743,6.0,VT,Perso,Personne seule,70,8,33.0,Centre  Val de Loire,C,100,45.0,3
240000024500001,2400000245000,1,1600.5173773,1.9,5,2000,227.0,5406.1341849,8.5,VT,Perso,Personne seule,70,8,33.0,Centre  Val de Loire,C,100,45.0,3
240000024800002,2400000248000,2,1065.5035627,2.2,3,2008,120.0,6826.8192771,8.0,VT,Perso,Couple avec au moins un enfant,41,7,64.0,Centre  Val de Loire,B,100,60.0,0
240000025100001,2400000251000,1,1920.6647173,1.6,1,2011,88.0,4625.3175263,7.0,VT,Perso,Couple sans enfant,81,7,42.0,Centre  Val de Loire,H,0,42.0,2
240000025600001,2400000256000,1,1139.3302624,1.6,2,2017,21.0,17651.534506,5.6,VT,Perso,Couple sans enfant,63,4,,Centre  Val de Loire,H,100,,2
